@relation average_ratings_extended

@attribute movieId numeric
@attribute rating numeric
@attribute 'Average Rating' numeric
@attribute genre {Action,Drama,Thriller,Horror,Comedy,Romance,Sci-Fi}
@attribute budget {'$40 million','$20 million','$10 million','$30 million','$50 million'}
@attribute language {French,English,German,Spanish,Japanese}
@attribute Director {'Martin Scorsese','James Cameron','Quentin Tarantino','Christopher Nolan','Steven Spielberg'}

@data
454,3.472727,3.5,Action,'$20 million',French,'Steven Spielberg'
455,2.83871,3,Sci-Fi,'$40 million',French,'Christopher Nolan'
456,3.333333,3.5,Drama,'$20 million',English,'Christopher Nolan'
457,3.953052,4,Romance,'$50 million',Spanish,'Martin Scorsese'
458,3.75,4,Thriller,'$20 million',French,'Christopher Nolan'
459,3.5,3.5,Thriller,'$40 million',French,'Christopher Nolan'
460,2.5,2.5,Thriller,'$40 million',English,'Quentin Tarantino'
461,3.3,3.5,Action,'$20 million',English,'Steven Spielberg'
463,3.428571,3.5,Horror,'$30 million',English,'Christopher Nolan'
464,3.111111,3,Sci-Fi,'$10 million',Spanish,'Steven Spielberg'
465,3.5,3.5,Romance,'$40 million',English,'Christopher Nolan'
466,3.169492,3,Thriller,'$50 million',Japanese,'Martin Scorsese'
467,3.333333,3.5,Romance,'$40 million',Japanese,'Martin Scorsese'
468,3.30303,3.5,Horror,'$30 million',German,'James Cameron'
469,3.125,3,Action,'$20 million',Japanese,'Quentin Tarantino'
470,2,2,Drama,'$50 million',Japanese,'Quentin Tarantino'
471,3.877551,4,Action,'$50 million',English,'Steven Spielberg'
472,3.5,3.5,Comedy,'$40 million',German,'Steven Spielberg'
473,1,1,Sci-Fi,'$20 million',Spanish,'Steven Spielberg'
474,3.8625,4,Sci-Fi,'$10 million',Japanese,'Quentin Tarantino'
475,4.209677,4.5,Drama,'$30 million',Japanese,'Steven Spielberg'
476,4,4,Thriller,'$50 million',Spanish,'James Cameron'
477,3.59375,3.5,Sci-Fi,'$20 million',Japanese,'Christopher Nolan'
479,3.25,3.5,Action,'$20 million',Spanish,'Steven Spielberg'
480,3.706204,4,Action,'$20 million',English,'Christopher Nolan'
481,3.34375,3.5,Sci-Fi,'$30 million',English,'Martin Scorsese'
482,2.85,3,Sci-Fi,'$40 million',Spanish,'James Cameron'
483,2.75,2.5,Drama,'$30 million',French,'Steven Spielberg'
484,2.75,2.5,Thriller,'$20 million',Spanish,'Martin Scorsese'
485,2.886792,3,Sci-Fi,'$10 million',German,'James Cameron'
486,2.5,2.5,Drama,'$50 million',Japanese,'Christopher Nolan'
487,3.5,3.5,Drama,'$30 million',Japanese,'Quentin Tarantino'
488,3.125,3,Romance,'$30 million',Spanish,'Martin Scorsese'
489,2.625,2.5,Comedy,'$10 million',Spanish,'James Cameron'
490,3.428571,3.5,Action,'$20 million',German,'Martin Scorsese'
491,3.285714,3.5,Comedy,'$40 million',English,'James Cameron'
492,3.738095,4,Action,'$30 million',French,'Christopher Nolan'
493,3.304348,3.5,Romance,'$10 million',German,'Steven Spielberg'
494,3.47541,3.5,Romance,'$30 million',English,'James Cameron'
495,3.8125,4,Sci-Fi,'$30 million',French,'Quentin Tarantino'
496,2.666667,2.5,Romance,'$30 million',German,'Christopher Nolan'
497,3.983333,4,Romance,'$40 million',French,'Quentin Tarantino'
498,2.666667,2.5,Sci-Fi,'$10 million',Spanish,'Christopher Nolan'
499,3,3,Romance,'$40 million',English,'Steven Spielberg'
500,3.46732,3.5,Action,'$50 million',French,'Steven Spielberg'
501,4.1,4,Drama,'$50 million',French,'Quentin Tarantino'
502,2.4375,2.5,Sci-Fi,'$10 million',French,'Steven Spielberg'
504,3.2,3,Thriller,'$20 million',Spanish,'James Cameron'
505,2.714286,2.5,Comedy,'$10 million',Spanish,'Christopher Nolan'
506,3.111111,3,Horror,'$40 million',French,'Steven Spielberg'
507,3.5,3.5,Romance,'$20 million',English,'Quentin Tarantino'
508,3.668605,4,Horror,'$20 million',German,'Quentin Tarantino'
509,3.75,4,Drama,'$40 million',Japanese,'Martin Scorsese'
510,2.3,2,Romance,'$10 million',French,'Quentin Tarantino'
511,3,3,Romance,'$20 million',French,'Steven Spielberg'
512,3.5,3.5,Comedy,'$50 million',Spanish,'Christopher Nolan'
513,2.5,2.5,Romance,'$40 million',Japanese,'Quentin Tarantino'
514,3.647059,3.5,Romance,'$20 million',English,'Steven Spielberg'
515,4.043478,4,Thriller,'$20 million',Japanese,'Quentin Tarantino'
516,2.923077,3,Sci-Fi,'$10 million',German,'Martin Scorsese'
517,3.09375,3,Sci-Fi,'$10 million',Spanish,'Christopher Nolan'
518,2.136364,2,Sci-Fi,'$20 million',English,'Christopher Nolan'
519,2.395833,2.5,Sci-Fi,'$20 million',Spanish,'Martin Scorsese'
520,3.061538,3,Romance,'$40 million',Spanish,'Christopher Nolan'
521,3.6,3.5,Horror,'$50 million',German,'Martin Scorsese'
522,2.833333,3,Horror,'$20 million',German,'Steven Spielberg'
523,3.333333,3.5,Drama,'$50 million',German,'Martin Scorsese'
524,3.555556,3.5,Horror,'$20 million',German,'Martin Scorsese'
526,1,1,Thriller,'$20 million',French,'Quentin Tarantino'
527,4.303279,4.5,Horror,'$20 million',Spanish,'Steven Spielberg'
528,2.5,2.5,Drama,'$30 million',English,'James Cameron'
529,3.933333,4,Sci-Fi,'$10 million',German,'Christopher Nolan'
531,3.564516,3.5,Thriller,'$40 million',French,'Christopher Nolan'
532,3.25,3.5,Thriller,'$40 million',Japanese,'Steven Spielberg'
533,3.333333,3.5,Action,'$40 million',French,'Quentin Tarantino'
534,4.2,4.5,Romance,'$40 million',English,'Martin Scorsese'
535,3.884615,4,Action,'$10 million',German,'Martin Scorsese'
536,2.25,2,Drama,'$20 million',French,'James Cameron'
537,3.05,3,Action,'$10 million',Spanish,'James Cameron'
538,3.9,4,Comedy,'$30 million',English,'James Cameron'
539,3.428,3.5,Drama,'$30 million',Spanish,'Steven Spielberg'
540,2.694444,2.5,Drama,'$30 million',German,'Quentin Tarantino'
541,4.037671,4,Sci-Fi,'$50 million',English,'Martin Scorsese'
542,2.736842,2.5,Action,'$30 million',English,'Christopher Nolan'
543,3.346154,3.5,Romance,'$10 million',Spanish,'Martin Scorsese'
544,2.611111,2.5,Drama,'$10 million',Japanese,'Martin Scorsese'
546,1.735294,1.5,Romance,'$10 million',French,'Christopher Nolan'
547,3,3,Sci-Fi,'$40 million',Japanese,'Steven Spielberg'
548,3,3,Drama,'$40 million',Japanese,'James Cameron'
549,4.125,4.5,Romance,'$20 million',English,'Steven Spielberg'
550,3.272727,3.5,Romance,'$10 million',French,'Martin Scorsese'
551,3.65,3.5,Sci-Fi,'$10 million',English,'Christopher Nolan'
552,3.14,3,Horror,'$10 million',Japanese,'James Cameron'
553,3.482456,3.5,Comedy,'$40 million',English,'Quentin Tarantino'
554,3,3,Drama,'$20 million',Japanese,'Martin Scorsese'
555,3.885714,4,Comedy,'$30 million',Spanish,'Quentin Tarantino'
556,3.9,4,Horror,'$10 million',English,'Steven Spielberg'
558,2.666667,2.5,Sci-Fi,'$20 million',German,'James Cameron'
559,5,5,Drama,'$30 million',English,'Martin Scorsese'
561,3,3,Comedy,'$20 million',Japanese,'Christopher Nolan'
562,3.716667,4,Drama,'$20 million',German,'Martin Scorsese'
563,3,3,Action,'$40 million',English,'Martin Scorsese'
564,3,3,Sci-Fi,'$30 million',German,'Martin Scorsese'
565,4.5,4.5,Drama,'$30 million',German,'Steven Spielberg'
567,4,4,Comedy,'$20 million',Spanish,'Christopher Nolan'
568,3.5,3.5,Romance,'$20 million',Japanese,'Christopher Nolan'
569,2.5,2.5,Action,'$50 million',German,'Quentin Tarantino'
571,4,4,Comedy,'$10 million',French,'Quentin Tarantino'
573,1,1,Comedy,'$20 million',English,'Quentin Tarantino'
574,3.333333,3.5,Comedy,'$40 million',German,'James Cameron'
575,3.571429,3.5,Horror,'$10 million',English,'Quentin Tarantino'
577,2,2,Thriller,'$40 million',German,'Steven Spielberg'
580,3,3,Sci-Fi,'$50 million',Spanish,'Christopher Nolan'
581,4.235294,4.5,Sci-Fi,'$30 million',Japanese,'Quentin Tarantino'
582,4,4,Thriller,'$10 million',German,'Martin Scorsese'
585,3.073171,3,Thriller,'$10 million',French,'Quentin Tarantino'
586,3.112403,3,Sci-Fi,'$10 million',Spanish,'Steven Spielberg'
587,3.325397,3.5,Horror,'$20 million',French,'Quentin Tarantino'
588,3.674419,4,Comedy,'$20 million',Spanish,'Martin Scorsese'
589,4.006329,4,Action,'$20 million',French,'Martin Scorsese'
590,3.717822,4,Romance,'$50 million',Spanish,'Steven Spielberg'
592,3.397959,3.5,Horror,'$30 million',Japanese,'James Cameron'
593,4.138158,4.5,Action,'$30 million',French,'Steven Spielberg'
594,3.661972,4,Sci-Fi,'$10 million',English,'Martin Scorsese'
595,3.75,4,Romance,'$30 million',French,'Martin Scorsese'
596,3.583333,3.5,Drama,'$20 million',Spanish,'Martin Scorsese'
597,3.360544,3.5,Sci-Fi,'$20 million',Japanese,'Quentin Tarantino'
599,4.035714,4,Comedy,'$10 million',English,'Steven Spielberg'
600,4,4,Sci-Fi,'$10 million',English,'Steven Spielberg'
603,3,3,Romance,'$40 million',French,'Steven Spielberg'
605,3.342105,3.5,Sci-Fi,'$10 million',Japanese,'Quentin Tarantino'
606,2.75,2.5,Thriller,'$30 million',Spanish,'Quentin Tarantino'
608,4.256696,4.5,Comedy,'$10 million',English,'Quentin Tarantino'
609,3.107143,3,Comedy,'$50 million',English,'Christopher Nolan'
610,3.348485,3.5,Sci-Fi,'$30 million',Spanish,'Christopher Nolan'
611,3,3,Drama,'$30 million',English,'Martin Scorsese'
612,2.666667,2.5,Action,'$30 million',English,'Christopher Nolan'
613,3.5,3.5,Horror,'$30 million',Japanese,'Christopher Nolan'
614,1.5,1.5,Horror,'$30 million',German,'Steven Spielberg'
615,3.5,3.5,Sci-Fi,'$40 million',Spanish,'James Cameron'
616,3.464286,3.5,Drama,'$50 million',French,'James Cameron'
617,1,1,Sci-Fi,'$50 million',Japanese,'Martin Scorsese'
619,2.125,2,Sci-Fi,'$30 million',English,'Quentin Tarantino'
620,3.25,3.5,Drama,'$40 million',English,'Christopher Nolan'
621,3.333333,3.5,Drama,'$40 million',French,'Martin Scorsese'
626,2,2,Sci-Fi,'$10 million',German,'Steven Spielberg'
627,3.333333,3.5,Sci-Fi,'$10 million',Japanese,'James Cameron'
628,3.88,4,Romance,'$20 million',French,'James Cameron'
630,3.5,3.5,Romance,'$10 million',Spanish,'Martin Scorsese'
631,3.25,3.5,Comedy,'$50 million',French,'Martin Scorsese'
632,4.5,4.5,Thriller,'$50 million',German,'James Cameron'
633,4,4,Drama,'$50 million',German,'James Cameron'
635,3.857143,4,Horror,'$30 million',German,'Christopher Nolan'
637,2.758621,3,Drama,'$20 million',English,'James Cameron'
638,4,4,Sci-Fi,'$30 million',English,'Martin Scorsese'
639,3.2,3,Sci-Fi,'$20 million',German,'James Cameron'
640,3.333333,3.5,Comedy,'$20 million',German,'Christopher Nolan'
647,3.629032,3.5,Horror,'$50 million',Spanish,'Steven Spielberg'
648,3.532738,3.5,Horror,'$10 million',German,'James Cameron'
650,3.1875,3,Comedy,'$50 million',Japanese,'Martin Scorsese'
651,1,1,Drama,'$50 million',Spanish,'Steven Spielberg'
653,3.112903,3,Horror,'$40 million',German,'Quentin Tarantino'
656,3,3,Thriller,'$10 million',French,'Christopher Nolan'
659,4.25,4.5,Action,'$40 million',German,'Christopher Nolan'
661,3.632075,3.5,Sci-Fi,'$40 million',English,'Martin Scorsese'
662,3.111111,3,Horror,'$30 million',Japanese,'Quentin Tarantino'
663,3.411765,3.5,Drama,'$30 million',French,'Steven Spielberg'
664,3.5,3.5,Comedy,'$10 million',French,'Martin Scorsese'
665,3.4,3.5,Thriller,'$20 million',German,'James Cameron'
667,3.666667,4,Action,'$30 million',German,'Quentin Tarantino'
668,4,4,Thriller,'$20 million',English,'Steven Spielberg'
670,3.166667,3,Thriller,'$10 million',French,'Quentin Tarantino'
671,4.030303,4,Thriller,'$30 million',Japanese,'Martin Scorsese'
673,2.68,2.5,Action,'$10 million',Japanese,'James Cameron'
674,2.690476,2.5,Comedy,'$40 million',Spanish,'James Cameron'
678,3.833333,4,Drama,'$50 million',Spanish,'James Cameron'
679,4,4,Romance,'$40 million',French,'Christopher Nolan'
680,3.916667,4,Comedy,'$10 million',English,'James Cameron'
681,3,3,Drama,'$40 million',German,'Martin Scorsese'
685,3.125,3,Sci-Fi,'$20 million',English,'James Cameron'
687,3,3,Sci-Fi,'$40 million',English,'James Cameron'
688,2.45,2.5,Horror,'$10 million',French,'Martin Scorsese'
690,4,4,Action,'$30 million',Spanish,'Quentin Tarantino'
691,3.357143,3.5,Drama,'$20 million',English,'James Cameron'
692,2,2,Comedy,'$30 million',Spanish,'James Cameron'
694,2.85,3,Action,'$30 million',Spanish,'Quentin Tarantino'
695,4,4,Horror,'$10 million',Spanish,'Martin Scorsese'
696,2,2,Comedy,'$10 million',Japanese,'James Cameron'
697,3.333333,3.5,Comedy,'$10 million',Spanish,'Christopher Nolan'
698,3,3,Thriller,'$20 million',German,'Christopher Nolan'
700,3.142857,3,Thriller,'$10 million',English,'Martin Scorsese'
702,5,5,Comedy,'$10 million',French,'Quentin Tarantino'
703,3,3,Action,'$10 million',Spanish,'James Cameron'
704,3,3,Romance,'$40 million',French,'Christopher Nolan'
705,2.833333,3,Drama,'$20 million',English,'James Cameron'
707,3.111111,3,Thriller,'$30 million',Spanish,'Steven Spielberg'
708,3.401639,3.5,Sci-Fi,'$10 million',French,'Steven Spielberg'
709,2.875,3,Action,'$10 million',Japanese,'Christopher Nolan'
710,1.5,1.5,Horror,'$50 million',German,'Quentin Tarantino'
711,3.222222,3.5,Drama,'$10 million',Spanish,'Quentin Tarantino'
714,3.545455,3.5,Thriller,'$20 million',English,'James Cameron'
715,2.666667,2.5,Comedy,'$40 million',Spanish,'Martin Scorsese'
718,3,3,Comedy,'$50 million',Japanese,'Steven Spielberg'
719,2.808824,3,Drama,'$30 million',Spanish,'Christopher Nolan'
722,4,4,Drama,'$40 million',Spanish,'Martin Scorsese'
724,3.111111,3,Romance,'$50 million',English,'James Cameron'
725,2.375,2.5,Thriller,'$20 million',German,'Quentin Tarantino'
726,3,3,Action,'$20 million',German,'Quentin Tarantino'
728,3.96875,4,Romance,'$50 million',English,'James Cameron'
731,2.75,2.5,Action,'$20 million',Spanish,'James Cameron'
733,3.737037,4,Drama,'$50 million',Spanish,'James Cameron'
735,4.125,4.5,Horror,'$10 million',Spanish,'Quentin Tarantino'
736,3.25,3.5,Action,'$20 million',Spanish,'James Cameron'
737,2.366667,2.5,Action,'$20 million',Spanish,'James Cameron'
741,4.148148,4.5,Romance,'$30 million',French,'Christopher Nolan'
742,2.75,2.5,Action,'$10 million',English,'Christopher Nolan'
743,2.681818,2.5,Comedy,'$40 million',French,'Martin Scorsese'
745,4.193548,4.5,Thriller,'$20 million',English,'James Cameron'
746,2,2,Romance,'$10 million',Japanese,'Christopher Nolan'
747,2.75,2.5,Romance,'$50 million',German,'Steven Spielberg'
748,3.272727,3.5,Romance,'$30 million',English,'Martin Scorsese'
750,4.209524,4.5,Romance,'$30 million',English,'Martin Scorsese'
753,3.5,3.5,Sci-Fi,'$30 million',German,'Steven Spielberg'
754,3.666667,4,Drama,'$30 million',Japanese,'Christopher Nolan'
755,2,2,Drama,'$30 million',English,'Martin Scorsese'
756,3,3,Action,'$20 million',Japanese,'Christopher Nolan'
757,4,4,Comedy,'$20 million',English,'Martin Scorsese'
759,5,5,Thriller,'$30 million',English,'Martin Scorsese'
760,3.333333,3.5,Thriller,'$50 million',French,'Quentin Tarantino'
761,3.111111,3,Drama,'$40 million',Japanese,'Christopher Nolan'
762,2.461538,2.5,Drama,'$10 million',Japanese,'Martin Scorsese'
764,5,5,Action,'$20 million',Japanese,'Martin Scorsese'
765,2.805556,3,Thriller,'$10 million',Spanish,'Christopher Nolan'
766,4.222222,4.5,Romance,'$50 million',English,'James Cameron'
767,4,4,Horror,'$20 million',Japanese,'Steven Spielberg'
775,2,2,Sci-Fi,'$40 million',Spanish,'Steven Spielberg'
778,4.141129,4.5,Horror,'$50 million',Japanese,'James Cameron'
779,2.625,2.5,Comedy,'$10 million',English,'Christopher Nolan'
780,3.483945,3.5,Sci-Fi,'$50 million',Spanish,'Christopher Nolan'
781,3.75,4,Sci-Fi,'$10 million',German,'Quentin Tarantino'
782,3.333333,3.5,Drama,'$40 million',English,'Christopher Nolan'
783,3.357143,3.5,Horror,'$10 million',English,'James Cameron'
784,2.550847,2.5,Romance,'$20 million',Spanish,'Christopher Nolan'
785,3.333333,3.5,Action,'$10 million',French,'Christopher Nolan'
786,3.108696,3,Action,'$10 million',Spanish,'Quentin Tarantino'
787,4.5,4.5,Horror,'$20 million',Spanish,'James Cameron'
788,3.080882,3,Thriller,'$30 million',Spanish,'Martin Scorsese'
793,4,4,Sci-Fi,'$40 million',English,'James Cameron'
798,3.416667,3.5,Horror,'$40 million',Spanish,'Steven Spielberg'
799,3.229167,3.5,Romance,'$10 million',Japanese,'Quentin Tarantino'
800,4.071429,4,Comedy,'$10 million',English,'James Cameron'
801,3.208333,3.5,Thriller,'$10 million',Spanish,'Quentin Tarantino'
802,3.326389,3.5,Sci-Fi,'$40 million',English,'James Cameron'
803,4.25,4.5,Sci-Fi,'$20 million',German,'Martin Scorsese'
804,2.892857,3,Romance,'$30 million',Japanese,'Martin Scorsese'
805,3.765306,4,Thriller,'$40 million',German,'Quentin Tarantino'
806,2.888889,3,Drama,'$50 million',French,'James Cameron'
808,3.25,3.5,Thriller,'$40 million',French,'James Cameron'
809,2.75,2.5,Action,'$20 million',Spanish,'Steven Spielberg'
810,2,2,Action,'$40 million',Japanese,'James Cameron'
813,2.666667,2.5,Drama,'$30 million',English,'Martin Scorsese'
816,3,3,Horror,'$40 million',German,'James Cameron'
818,2.607143,2.5,Thriller,'$20 million',English,'Christopher Nolan'
820,5,5,Comedy,'$20 million',Japanese,'Martin Scorsese'
824,3,3,Horror,'$20 million',Spanish,'Martin Scorsese'
828,3.375,3.5,Drama,'$20 million',German,'Quentin Tarantino'
829,1,1,Thriller,'$40 million',French,'Christopher Nolan'
830,3.134615,3,Comedy,'$20 million',German,'Quentin Tarantino'
831,3.5,3.5,Horror,'$20 million',English,'Martin Scorsese'
832,3.565789,3.5,Comedy,'$40 million',French,'Steven Spielberg'
833,2.625,2.5,Horror,'$30 million',English,'James Cameron'
834,3,3,Romance,'$20 million',Japanese,'Quentin Tarantino'
835,3.166667,3,Horror,'$40 million',French,'Martin Scorsese'
836,2.576923,2.5,Thriller,'$50 million',French,'Martin Scorsese'
837,3.666667,4,Horror,'$20 million',French,'Steven Spielberg'
838,3.817073,4,Thriller,'$50 million',English,'James Cameron'
839,3.272727,3.5,Sci-Fi,'$10 million',German,'Martin Scorsese'
840,3.5,3.5,Sci-Fi,'$20 million',Spanish,'Christopher Nolan'
841,3.714286,4,Sci-Fi,'$30 million',English,'Christopher Nolan'
842,2.333333,2.5,Sci-Fi,'$10 million',English,'James Cameron'
844,3,3,Comedy,'$20 million',French,'Christopher Nolan'
845,5,5,Sci-Fi,'$40 million',French,'James Cameron'
846,4,4,Drama,'$30 million',Spanish,'James Cameron'
848,3.454545,3.5,Romance,'$20 million',French,'Quentin Tarantino'
849,2.696429,2.5,Drama,'$10 million',Spanish,'Quentin Tarantino'
850,4.5,4.5,Action,'$50 million',German,'Steven Spielberg'
851,3,3,Action,'$30 million',French,'Steven Spielberg'
852,3.259615,3.5,Drama,'$50 million',Spanish,'Christopher Nolan'
854,4,4,Thriller,'$30 million',Japanese,'Quentin Tarantino'
858,4.4875,4.5,Horror,'$50 million',German,'Martin Scorsese'
861,3.5,3.5,Comedy,'$30 million',German,'Christopher Nolan'
864,3.5,3.5,Romance,'$10 million',German,'Steven Spielberg'
865,4,4,Thriller,'$10 million',Spanish,'Steven Spielberg'
866,3.87037,4,Thriller,'$40 million',Japanese,'James Cameron'
867,3,3,Comedy,'$30 million',Japanese,'Steven Spielberg'
869,2.75,2.5,Thriller,'$10 million',Japanese,'Quentin Tarantino'
870,1.666667,1.5,Horror,'$30 million',Japanese,'Martin Scorsese'
872,5,5,Drama,'$20 million',German,'Martin Scorsese'
875,4,4,Romance,'$50 million',English,'Steven Spielberg'
876,5,5,Romance,'$20 million',French,'James Cameron'
879,3.3,3.5,Horror,'$40 million',Spanish,'Christopher Nolan'
880,2.38,2.5,Comedy,'$50 million',German,'James Cameron'
881,3,3,Horror,'$50 million',English,'Christopher Nolan'
882,2.666667,2.5,Drama,'$10 million',German,'Quentin Tarantino'
885,2,2,Action,'$20 million',German,'James Cameron'
886,1.5,1.5,Sci-Fi,'$40 million',Japanese,'Christopher Nolan'
888,3.666667,4,Drama,'$30 million',German,'Steven Spielberg'
889,4,4,Drama,'$40 million',Japanese,'Christopher Nolan'
891,2.222222,2,Action,'$30 million',German,'Christopher Nolan'
892,3.785714,4,Comedy,'$50 million',English,'Martin Scorsese'
893,4.666667,5,Romance,'$50 million',German,'Christopher Nolan'
896,3.666667,4,Thriller,'$10 million',Japanese,'Steven Spielberg'
897,3.625,3.5,Action,'$40 million',French,'James Cameron'
898,4.351351,4.5,Action,'$30 million',French,'Steven Spielberg'
899,4.195313,4.5,Thriller,'$30 million',German,'Steven Spielberg'
900,3.954545,4,Thriller,'$30 million',Japanese,'Christopher Nolan'
901,3.916667,4,Drama,'$20 million',Japanese,'Steven Spielberg'
902,3.590909,3.5,Horror,'$40 million',Spanish,'James Cameron'
903,4.224638,4.5,Romance,'$10 million',Japanese,'Steven Spielberg'
904,4.315217,4.5,Drama,'$30 million',German,'Steven Spielberg'
905,4.38,4.5,Comedy,'$40 million',Spanish,'Christopher Nolan'
906,3.653846,4,Comedy,'$30 million',Japanese,'Quentin Tarantino'
907,4.090909,4,Comedy,'$30 million',English,'Martin Scorsese'
908,4.270115,4.5,Horror,'$50 million',German,'Steven Spielberg'
909,3.80303,4,Action,'$20 million',French,'James Cameron'
910,3.94697,4,Sci-Fi,'$20 million',Spanish,'Christopher Nolan'
911,4.111111,4.5,Comedy,'$50 million',German,'Quentin Tarantino'
912,4.235043,4.5,Drama,'$10 million',English,'Steven Spielberg'
913,4.387097,4.5,Comedy,'$30 million',English,'Steven Spielberg'
914,3.647059,3.5,Comedy,'$20 million',French,'Christopher Nolan'
915,3.891304,4,Drama,'$20 million',English,'Christopher Nolan'
916,4.019231,4,Drama,'$30 million',English,'Martin Scorsese'
917,3.6875,4,Romance,'$30 million',Japanese,'James Cameron'
918,3.571429,3.5,Action,'$50 million',French,'Christopher Nolan'
919,3.957265,4,Horror,'$20 million',Spanish,'Martin Scorsese'
920,4.044118,4,Drama,'$40 million',English,'Quentin Tarantino'
